QouteText,is_legal
"I practiced my yoga, took my cold baths, did my breathing, my postures, and kept believing that a brighter future was ahead of us.",0
"The children and I loved Olaya deeply, but we could no longer rely on her.",0
The older children had to grow up faster than I would have liked.,0
"Things changed when Javier, a friend I had made in the Basque country, offered me a job leading organized trips for tourists in the Spanish Pyrenees.",0
"The canyons are like live museums, prehistoric museums.",0
"I knew from those experiences that others would enjoy exploring the canyons, so I took a chance and accepted the job with Javier.",0
"The work suited me, and I enjoyed it, but soon I turned my attention to a burgeoning side business.",0
Our children need to climb trees now more than ever. They need to do their Tarzan thing.,0
Something they can’t get from any video game.,0
"The schools are teaching our children history, mathematics, and language, but it’s time for children to also learn about cultivating happiness, strength, and health.",0
"Play is a key. I’m a very playful person, and I loved to play with my children.",0
"At this time, I started a canyoneering venture with Javier. It wasn’t a big operation, but it was enough to sustain myself, to pay the bills.",0
"I had rediscovered the spark of life, but the Olaya I knew was gone.",0
"She was terrorized by her own mind. I needed to be strong for our children, to maintain as stable an environment for them as I could. And I did.",0
"In the summer of 1995, we went back to Spain because I was leading trips into the canyons, and it made sense to have the children nearby, where they could be looked after by Olaya’s family.",0
"I went directly back to Pamplona, and her father took me to see her. I saw her face, and it had been liberated of its shadow.",0
"The love and emotion were still there — they still are to this day — well preserved, strong, and alive.",0
I felt her presence from up in the ethereal hemisphere and knew that she could see that I was doing well with our children.,0
"Do you know what healed me? The cold water. It brought me back into reality. Instead of being guided by my broken emotions toward stress and sorrow, the cold water led me to stillness.",0
